,datetime,target,source_x,source_y
16394,2018-02-14 08:07:20,0.0,target,files
16395,2018-02-14 08:07:21,0.0,target,files
16396,2018-02-14 08:07:22,0.0,target,files
16397,2018-02-14 08:07:23,0.0,target,files
16398,2018-02-14 08:07:24,0.0,target,files
16399,2018-02-14 08:07:25,0.0,target,files
16400,2018-02-14 08:07:26,0.0,target,files
16401,2018-02-14 08:07:27,0.0,target,files
16402,2018-02-14 08:07:28,0.0,target,files
16403,2018-02-14 08:07:29,0.0,target,files
16404,2018-02-14 08:07:30,0.0,target,files
16405,2018-02-14 08:07:31,0.0,target,files
16406,2018-02-14 08:07:32,0.0,target,files
16407,2018-02-14 08:07:33,0.0,target,files
16408,2018-02-14 08:07:34,0.0,target,files
16409,2018-02-14 08:07:35,0.0,target,files
16410,2018-02-14 08:07:36,0.0,target,files
16411,2018-02-14 08:07:37,0.0,target,files
16412,2018-02-14 08:07:38,0.0,target,files
16413,2018-02-14 08:07:39,0.0,target,files
16414,2018-02-14 08:07:40,0.0,target,files
16415,2018-02-14 08:07:41,0.0,target,files
16416,2018-02-14 08:07:42,0.0,target,files
16417,2018-02-14 08:07:43,0.0,target,files
16418,2018-02-14 08:07:44,0.0,target,files
16419,2018-02-14 08:07:45,0.0,target,files
16420,2018-02-14 08:07:46,0.0,target,files
16421,2018-02-14 08:07:47,0.0,target,files
16422,2018-02-14 08:07:48,0.0,target,files
16423,2018-02-14 08:07:49,0.0,target,files
16424,2018-02-14 08:07:50,0.0,target,files
16425,2018-02-14 08:07:51,0.0,target,files
16426,2018-02-14 08:07:52,0.0,target,files
16427,2018-02-14 08:07:53,0.0,target,files
16428,2018-02-14 08:07:54,0.0,target,files
16429,2018-02-14 08:07:55,0.0,target,files
16430,2018-02-14 08:07:56,0.0,target,files
16431,2018-02-14 08:07:57,0.0,target,files
16432,2018-02-14 08:07:58,0.0,target,files
16433,2018-02-14 08:07:59,0.0,target,files
16434,2018-02-14 08:08:00,0.0,target,files
16435,2018-02-14 08:08:01,0.0,target,files
16436,2018-02-14 08:08:02,0.0,target,files
16437,2018-02-14 08:08:03,0.0,target,files
16438,2018-02-14 08:08:04,0.0,target,files
16439,2018-02-14 08:08:05,0.0,target,files
16440,2018-02-14 08:08:06,0.0,target,files
16441,2018-02-14 08:08:07,0.0,target,files
16442,2018-02-14 08:08:08,0.0,target,files
16443,2018-02-14 08:08:09,0.0,target,files
16444,2018-02-14 08:08:10,0.0,target,files
16445,2018-02-14 08:08:11,0.0,target,files
16446,2018-02-14 08:08:12,0.0,target,files
16447,2018-02-14 08:08:13,0.0,target,files
16448,2018-02-14 08:08:14,0.0,target,files
16449,2018-02-14 08:08:15,0.0,target,files
16450,2018-02-14 08:08:16,0.0,target,files
16451,2018-02-14 08:08:17,0.0,target,files
16452,2018-02-14 08:08:18,0.0,target,files
16453,2018-02-14 08:08:19,0.0,target,files
16454,2018-02-14 08:08:20,0.0,target,files
16455,2018-02-14 08:08:21,0.0,target,files
16456,2018-02-14 08:08:22,0.0,target,files
16457,2018-02-14 08:08:23,0.0,target,files
16458,2018-02-14 08:08:24,0.0,target,files
16459,2018-02-14 08:08:25,0.0,target,files
16460,2018-02-14 08:08:26,0.0,target,files
16461,2018-02-14 08:08:27,0.0,target,files
16462,2018-02-14 08:08:28,0.0,target,files
16463,2018-02-14 08:08:29,0.0,target,files
16464,2018-02-14 08:08:30,0.0,target,files
16465,2018-02-14 08:08:31,0.0,target,files
16466,2018-02-14 08:08:32,0.0,target,files
16467,2018-02-14 08:08:33,0.0,target,files
16468,2018-02-14 08:08:34,0.0,target,files
16469,2018-02-14 08:08:35,0.0,target,files
16470,2018-02-14 08:08:36,0.0,target,files
16471,2018-02-14 08:08:37,0.0,target,files
16472,2018-02-14 08:08:38,0.0,target,files
16473,2018-02-14 08:08:39,0.0,target,files
16474,2018-02-14 08:08:40,0.0,target,files
16475,2018-02-14 08:08:41,0.0,target,files
16476,2018-02-14 08:08:42,0.0,target,files
16477,2018-02-14 08:08:43,0.0,target,files
16478,2018-02-14 08:08:44,0.0,target,files
16479,2018-02-14 08:08:45,0.0,target,files
16480,2018-02-14 08:08:46,0.0,target,files
16481,2018-02-14 08:08:47,0.0,target,files
16482,2018-02-14 08:08:48,0.0,target,files
16483,2018-02-14 08:08:49,0.0,target,files
16484,2018-02-14 08:08:50,0.0,target,files
16485,2018-02-14 08:08:51,0.0,target,files
16486,2018-02-14 08:08:52,0.0,target,files
16487,2018-02-14 08:08:53,0.0,target,files
16488,2018-02-14 08:08:54,0.0,target,files
16489,2018-02-14 08:08:55,0.0,target,files
16490,2018-02-14 08:08:56,0.0,target,files
16491,2018-02-14 08:08:57,0.0,target,files
16492,2018-02-14 08:08:58,0.0,target,files
16493,2018-02-14 08:08:59,0.0,target,files
16494,2018-02-14 08:09:00,0.0,target,files
16495,2018-02-14 08:09:01,0.0,target,files
16496,2018-02-14 08:09:02,0.0,target,files
16497,2018-02-14 08:09:03,0.0,target,files
16498,2018-02-14 08:09:04,0.0,target,files
16499,2018-02-14 08:09:05,0.0,target,files
16500,2018-02-14 08:09:06,0.0,target,files
16501,2018-02-14 08:09:07,0.0,target,files
16502,2018-02-14 08:09:08,0.0,target,files
16503,2018-02-14 08:09:09,0.0,target,files
16504,2018-02-14 08:09:10,0.0,target,files
16505,2018-02-14 08:09:11,0.0,target,files
16506,2018-02-14 08:09:12,0.0,target,files
16507,2018-02-14 08:09:13,0.0,target,files
16508,2018-02-14 08:09:14,0.0,target,files
16509,2018-02-14 08:09:15,0.0,target,files
16510,2018-02-14 08:09:16,0.0,target,files
16511,2018-02-14 08:09:17,0.0,target,files
16512,2018-02-14 08:09:18,0.0,target,files
16513,2018-02-14 08:09:19,0.0,target,files
16514,2018-02-14 08:09:20,0.0,target,files
16515,2018-02-14 08:09:21,0.0,target,files
16516,2018-02-14 08:09:22,0.0,target,files
16517,2018-02-14 08:09:23,0.0,target,files
16518,2018-02-14 08:09:24,0.0,target,files
16519,2018-02-14 08:09:25,0.0,target,files
16520,2018-02-14 08:09:26,0.0,target,files
16521,2018-02-14 08:09:27,0.0,target,files
16522,2018-02-14 08:09:28,0.0,target,files
16523,2018-02-14 08:09:29,0.0,target,files
16524,2018-02-14 08:09:30,0.0,target,files
16525,2018-02-14 08:09:31,0.0,target,files
16526,2018-02-14 08:09:32,0.0,target,files
16527,2018-02-14 08:09:33,0.0,target,files
16528,2018-02-14 08:09:34,0.0,target,files
16529,2018-02-14 08:09:35,0.0,target,files
16530,2018-02-14 08:09:36,0.0,target,files
16531,2018-02-14 08:09:37,0.0,target,files
16532,2018-02-14 08:09:38,0.0,target,files
16533,2018-02-14 08:09:39,0.0,target,files
16534,2018-02-14 08:09:40,0.0,target,files
16535,2018-02-14 08:09:41,0.0,target,files
16536,2018-02-14 08:09:42,0.0,target,files
16537,2018-02-14 08:09:43,0.0,target,files
16538,2018-02-14 08:09:44,0.0,target,files
16539,2018-02-14 08:09:45,0.0,target,files
16540,2018-02-14 08:09:46,0.0,target,files
16541,2018-02-14 08:09:47,0.0,target,files
16542,2018-02-14 08:09:48,0.0,target,files
16543,2018-02-14 08:09:49,0.0,target,files
16544,2018-02-14 08:09:50,0.0,target,files
16545,2018-02-14 08:09:51,0.0,target,files
16546,2018-02-14 08:09:52,0.0,target,files
16547,2018-02-14 08:09:53,0.0,target,files
16548,2018-02-14 08:09:54,0.0,target,files
16549,2018-02-14 08:09:55,0.0,target,files
16550,2018-02-14 08:09:56,0.0,target,files
16551,2018-02-14 08:09:57,0.0,target,files
16552,2018-02-14 08:09:58,0.0,target,files
16553,2018-02-14 08:09:59,0.0,target,files
16554,2018-02-14 08:10:00,0.0,target,files
16555,2018-02-14 08:10:01,0.0,target,files
16556,2018-02-14 08:10:02,0.0,target,files
16557,2018-02-14 08:10:03,0.0,target,files
16558,2018-02-14 08:10:04,0.0,target,files
16559,2018-02-14 08:10:05,0.0,target,files
16560,2018-02-14 08:10:06,0.0,target,files
16561,2018-02-14 08:10:07,0.0,target,files
16562,2018-02-14 08:10:08,0.0,target,files
16563,2018-02-14 08:10:09,0.0,target,files
16564,2018-02-14 08:10:10,0.0,target,files
16565,2018-02-14 08:10:11,0.0,target,files
16566,2018-02-14 08:10:12,0.0,target,files
16567,2018-02-14 08:10:13,0.0,target,files
16568,2018-02-14 08:10:14,0.0,target,files
16569,2018-02-14 08:10:15,0.0,target,files
16570,2018-02-14 08:10:16,0.0,target,files
16571,2018-02-14 08:10:17,0.0,target,files
16572,2018-02-14 08:10:18,0.0,target,files
16573,2018-02-14 08:10:19,0.0,target,files
16574,2018-02-14 08:10:20,0.0,target,files
16575,2018-02-14 08:10:21,0.0,target,files
16576,2018-02-14 08:10:22,0.0,target,files
16577,2018-02-14 08:10:23,0.0,target,files
16578,2018-02-14 08:10:24,0.0,target,files
16579,2018-02-14 08:10:25,0.0,target,files
16580,2018-02-14 08:10:26,0.0,target,files
16581,2018-02-14 08:10:27,0.0,target,files
16582,2018-02-14 08:10:28,0.0,target,files
16583,2018-02-14 08:10:29,0.0,target,files
16584,2018-02-14 08:10:30,0.0,target,files
16585,2018-02-14 08:10:31,0.0,target,files
16586,2018-02-14 08:10:32,0.0,target,files
16587,2018-02-14 08:10:33,0.0,target,files
16588,2018-02-14 08:10:34,0.0,target,files
16589,2018-02-14 08:10:35,0.0,target,files
16590,2018-02-14 08:10:36,0.0,target,files
16591,2018-02-14 08:10:37,0.0,target,files
16592,2018-02-14 08:10:38,0.0,target,files
16593,2018-02-14 08:10:39,0.0,target,files
16594,2018-02-14 08:10:40,0.0,target,files
16595,2018-02-14 08:10:41,0.0,target,files
16596,2018-02-14 08:10:42,0.0,target,files
16597,2018-02-14 08:10:43,0.0,target,files
16598,2018-02-14 08:10:44,0.0,target,files
16599,2018-02-14 08:10:45,0.0,target,files
16600,2018-02-14 08:10:46,0.0,target,files
16601,2018-02-14 08:10:47,0.0,target,files
16602,2018-02-14 08:10:48,0.0,target,files
16603,2018-02-14 08:10:49,0.0,target,files
16604,2018-02-14 08:10:50,0.0,target,files
16605,2018-02-14 08:10:51,0.0,target,files
16606,2018-02-14 08:10:52,0.0,target,files
16607,2018-02-14 08:10:53,0.0,target,files
16608,2018-02-14 08:10:54,0.0,target,files
16609,2018-02-14 08:10:55,0.0,target,files
16610,2018-02-14 08:10:56,0.0,target,files
16611,2018-02-14 08:10:57,0.0,target,files
16612,2018-02-14 08:10:58,0.0,target,files
16613,2018-02-14 08:10:59,0.0,target,files
16614,2018-02-14 08:11:00,0.0,target,files
16615,2018-02-14 08:11:01,0.0,target,files
16616,2018-02-14 08:11:02,0.0,target,files
16617,2018-02-14 08:11:03,0.0,target,files
16618,2018-02-14 08:11:04,0.0,target,files
16619,2018-02-14 08:11:05,0.0,target,files
16620,2018-02-14 08:11:06,0.0,target,files
16621,2018-02-14 08:11:07,0.0,target,files
16622,2018-02-14 08:11:08,0.0,target,files
16623,2018-02-14 08:11:09,0.0,target,files
16624,2018-02-14 08:11:10,0.0,target,files
16625,2018-02-14 08:11:11,0.0,target,files
16626,2018-02-14 08:11:12,0.0,target,files
16627,2018-02-14 08:11:13,0.0,target,files
16628,2018-02-14 08:11:14,0.0,target,files
16629,2018-02-14 08:11:15,0.0,target,files
16630,2018-02-14 08:11:16,0.0,target,files
16631,2018-02-14 08:11:17,0.0,target,files
16632,2018-02-14 08:11:18,0.0,target,files
16633,2018-02-14 08:11:19,0.0,target,files
16634,2018-02-14 08:11:20,0.0,target,files
16635,2018-02-14 08:11:21,0.0,target,files
16636,2018-02-14 08:11:22,0.0,target,files
16637,2018-02-14 08:11:23,0.0,target,files
16638,2018-02-14 08:11:24,0.0,target,files
16639,2018-02-14 08:11:25,0.0,target,files
16640,2018-02-14 08:11:26,0.0,target,files
16641,2018-02-14 08:11:27,0.0,target,files
16642,2018-02-14 08:11:28,0.0,target,files
16643,2018-02-14 08:11:29,0.0,target,files
16644,2018-02-14 08:11:30,0.0,target,files
16645,2018-02-14 08:11:31,0.0,target,files
16646,2018-02-14 08:11:32,0.0,target,files
16647,2018-02-14 08:11:33,0.0,target,files
16648,2018-02-14 08:11:34,0.0,target,files
16649,2018-02-14 08:11:35,0.0,target,files
16650,2018-02-14 08:11:36,0.0,target,files
16651,2018-02-14 08:11:37,0.0,target,files
16652,2018-02-14 08:11:38,0.0,target,files
16653,2018-02-14 08:11:39,0.0,target,files
16654,2018-02-14 08:11:40,0.0,target,files
16655,2018-02-14 08:11:41,0.0,target,files
16656,2018-02-14 08:11:42,0.0,target,files
16657,2018-02-14 08:11:43,0.0,target,files
16658,2018-02-14 08:11:44,0.0,target,files
16659,2018-02-14 08:11:45,0.0,target,files
16660,2018-02-14 08:11:46,0.0,target,files
16661,2018-02-14 08:11:47,0.0,target,files
16662,2018-02-14 08:11:48,0.0,target,files
16663,2018-02-14 08:11:49,0.0,target,files
16664,2018-02-14 08:11:50,0.0,target,files
16665,2018-02-14 08:11:51,0.0,target,files
16666,2018-02-14 08:11:52,0.0,target,files
16667,2018-02-14 08:11:53,0.0,target,files
16668,2018-02-14 08:11:54,0.0,target,files
16669,2018-02-14 08:11:55,0.0,target,files
16670,2018-02-14 08:11:56,0.0,target,files
16671,2018-02-14 08:11:57,0.0,target,files
16672,2018-02-14 08:11:58,0.0,target,files
16673,2018-02-14 08:11:59,0.0,target,files
16674,2018-02-14 08:12:00,0.0,target,files
16675,2018-02-14 08:12:01,0.0,target,files
16676,2018-02-14 08:12:02,0.0,target,files
16677,2018-02-14 08:12:03,0.0,target,files
16678,2018-02-14 08:12:04,0.0,target,files
16679,2018-02-14 08:12:05,0.0,target,files
16680,2018-02-14 08:12:06,0.0,target,files
16681,2018-02-14 08:12:07,0.0,target,files
16682,2018-02-14 08:12:08,0.0,target,files
16683,2018-02-14 08:12:09,0.0,target,files
16684,2018-02-14 08:12:10,0.0,target,files
16685,2018-02-14 08:12:11,0.0,target,files
16686,2018-02-14 08:12:12,0.0,target,files
16687,2018-02-14 08:12:13,0.0,target,files
16688,2018-02-14 08:12:14,0.0,target,files
16689,2018-02-14 08:12:15,0.0,target,files
16690,2018-02-14 08:12:16,0.0,target,files
16691,2018-02-14 08:12:17,0.0,target,files
16692,2018-02-14 08:12:18,0.0,target,files
16693,2018-02-14 08:12:19,0.0,target,files
16694,2018-02-14 08:12:20,0.0,target,files
16695,2018-02-14 08:12:21,0.0,target,files
16696,2018-02-14 08:12:22,0.0,target,files
16697,2018-02-14 08:12:23,0.0,target,files
16698,2018-02-14 08:12:24,0.0,target,files
16699,2018-02-14 08:12:25,0.0,target,files
16700,2018-02-14 08:12:26,0.0,target,files
16701,2018-02-14 08:12:27,0.0,target,files
16702,2018-02-14 08:12:28,0.0,target,files
16703,2018-02-14 08:12:29,0.0,target,files
16704,2018-02-14 08:12:30,0.0,target,files
16705,2018-02-14 08:12:31,0.0,target,files
16706,2018-02-14 08:12:32,0.0,target,files
16707,2018-02-14 08:12:33,0.0,target,files
16708,2018-02-14 08:12:34,0.0,target,files
16709,2018-02-14 08:12:35,0.0,target,files
16710,2018-02-14 08:12:36,0.0,target,files
16711,2018-02-14 08:12:37,0.0,target,files
16712,2018-02-14 08:12:38,0.0,target,files
16713,2018-02-14 08:12:39,0.0,target,files
16714,2018-02-14 08:12:40,0.0,target,files
16715,2018-02-14 08:12:41,0.0,target,files
16716,2018-02-14 08:12:42,0.0,target,files
16717,2018-02-14 08:12:43,0.0,target,files
16718,2018-02-14 08:12:44,0.0,target,files
16719,2018-02-14 08:12:45,0.0,target,files
16720,2018-02-14 08:12:46,0.0,target,files
16721,2018-02-14 08:12:47,0.0,target,files
16722,2018-02-14 08:12:48,0.0,target,files
16723,2018-02-14 08:12:49,0.0,target,files
16724,2018-02-14 08:12:50,0.0,target,files
16725,2018-02-14 08:12:51,0.0,target,files
16726,2018-02-14 08:12:52,0.0,target,files
16727,2018-02-14 08:12:53,0.0,target,files
16728,2018-02-14 08:12:54,0.0,target,files
16729,2018-02-14 08:12:55,0.0,target,files
16730,2018-02-14 08:12:56,0.0,target,files
16731,2018-02-14 08:12:57,0.0,target,files
16732,2018-02-14 08:12:58,0.0,target,files
16733,2018-02-14 08:12:59,0.0,target,files
16734,2018-02-14 08:13:00,0.0,target,files
16735,2018-02-14 08:13:01,0.0,target,files
16736,2018-02-14 08:13:02,0.0,target,files
16737,2018-02-14 08:13:03,0.0,target,files
16738,2018-02-14 08:13:04,0.0,target,files
16739,2018-02-14 08:13:05,0.0,target,files
16740,2018-02-14 08:13:06,0.0,target,files
16741,2018-02-14 08:13:07,0.0,target,files
16742,2018-02-14 08:13:08,0.0,target,files
16743,2018-02-14 08:13:09,0.0,target,files
16744,2018-02-14 08:13:10,0.0,target,files
16745,2018-02-14 08:13:11,0.0,target,files
16746,2018-02-14 08:13:12,0.0,target,files
16747,2018-02-14 08:13:13,0.0,target,files
16748,2018-02-14 08:13:14,0.0,target,files
16749,2018-02-14 08:13:15,0.0,target,files
16750,2018-02-14 08:13:16,0.0,target,files
16751,2018-02-14 08:13:17,0.0,target,files
16752,2018-02-14 08:13:18,0.0,target,files
16753,2018-02-14 08:13:19,0.0,target,files
16754,2018-02-14 08:13:20,0.0,target,files
16755,2018-02-14 08:13:21,0.0,target,files
16756,2018-02-14 08:13:22,0.0,target,files
16757,2018-02-14 08:13:23,0.0,target,files
16758,2018-02-14 08:13:24,0.0,target,files
16759,2018-02-14 08:13:25,0.0,target,files
16760,2018-02-14 08:13:26,0.0,target,files
16761,2018-02-14 08:13:27,0.0,target,files
16762,2018-02-14 08:13:28,0.0,target,files
16763,2018-02-14 08:13:29,0.0,target,files
16764,2018-02-14 08:13:30,0.0,target,files
16765,2018-02-14 08:13:31,0.0,target,files
16766,2018-02-14 08:13:32,0.0,target,files
16767,2018-02-14 08:13:33,0.0,target,files
16768,2018-02-14 08:13:34,0.0,target,files
16769,2018-02-14 08:13:35,0.0,target,files
16770,2018-02-14 08:13:36,0.0,target,files
16771,2018-02-14 08:13:37,0.0,target,files
16772,2018-02-14 08:13:38,0.0,target,files
16773,2018-02-14 08:13:39,0.0,target,files
16774,2018-02-14 08:13:40,0.0,target,files
16775,2018-02-14 08:13:41,0.0,target,files
16776,2018-02-14 08:13:42,0.0,target,files
16777,2018-02-14 08:13:43,0.0,target,files
16778,2018-02-14 08:13:44,0.0,target,files
16779,2018-02-14 08:13:45,0.0,target,files
16780,2018-02-14 08:13:46,0.0,target,files
16781,2018-02-14 08:13:47,0.0,target,files
16782,2018-02-14 08:13:48,0.0,target,files
16783,2018-02-14 08:13:49,0.0,target,files
16784,2018-02-14 08:13:50,0.0,target,files
16785,2018-02-14 08:13:51,0.0,target,files
16786,2018-02-14 08:13:52,0.0,target,files
16787,2018-02-14 08:13:53,0.0,target,files
16788,2018-02-14 08:13:54,0.0,target,files
16789,2018-02-14 08:13:55,0.0,target,files
16790,2018-02-14 08:13:56,0.0,target,files
16791,2018-02-14 08:13:57,0.0,target,files
16792,2018-02-14 08:13:58,0.0,target,files
16793,2018-02-14 08:13:59,0.0,target,files
16794,2018-02-14 08:14:00,0.0,target,files
16795,2018-02-14 08:14:01,0.0,target,files
16796,2018-02-14 08:14:02,0.0,target,files
16797,2018-02-14 08:14:03,0.0,target,files
16798,2018-02-14 08:14:04,0.0,target,files
16799,2018-02-14 08:14:05,0.0,target,files
16800,2018-02-14 08:14:06,0.0,target,files
16801,2018-02-14 08:14:07,0.0,target,files
16802,2018-02-14 08:14:08,0.0,target,files
16803,2018-02-14 08:14:09,0.0,target,files
16804,2018-02-14 08:14:10,0.0,target,files
16805,2018-02-14 08:14:11,0.0,target,files
16806,2018-02-14 08:14:12,0.0,target,files
16807,2018-02-14 08:14:13,0.0,target,files
16808,2018-02-14 08:14:14,0.0,target,files
16809,2018-02-14 08:14:15,0.0,target,files
16810,2018-02-14 08:14:16,0.0,target,files
16811,2018-02-14 08:14:17,0.0,target,files
16812,2018-02-14 08:14:18,0.0,target,files
16813,2018-02-14 08:14:19,0.0,target,files
16814,2018-02-14 08:14:20,0.0,target,files
16815,2018-02-14 08:14:21,0.0,target,files
16816,2018-02-14 08:14:22,0.0,target,files
16817,2018-02-14 08:14:23,0.0,target,files
16818,2018-02-14 08:14:24,0.0,target,files
16819,2018-02-14 08:14:25,0.0,target,files
16820,2018-02-14 08:14:26,0.0,target,files
16821,2018-02-14 08:14:27,0.0,target,files
16822,2018-02-14 08:14:28,0.0,target,files
16823,2018-02-14 08:14:29,0.0,target,files
16824,2018-02-14 08:14:30,0.0,target,files
16825,2018-02-14 08:14:31,0.0,target,files
16826,2018-02-14 08:14:32,0.0,target,files
16827,2018-02-14 08:14:33,0.0,target,files
16828,2018-02-14 08:14:34,0.0,target,files
16829,2018-02-14 08:14:35,0.0,target,files
16830,2018-02-14 08:14:36,0.0,target,files
16831,2018-02-14 08:14:37,0.0,target,files
16832,2018-02-14 08:14:38,0.0,target,files
16833,2018-02-14 08:14:39,0.0,target,files
16834,2018-02-14 08:14:40,0.0,target,files
16835,2018-02-14 08:14:41,0.0,target,files
16836,2018-02-14 08:14:42,0.0,target,files
16837,2018-02-14 08:14:43,0.0,target,files
16838,2018-02-14 08:14:44,0.0,target,files
16839,2018-02-14 08:14:45,0.0,target,files
16840,2018-02-14 08:14:46,0.0,target,files
16841,2018-02-14 08:14:47,0.0,target,files
16842,2018-02-14 08:14:48,0.0,target,files
16843,2018-02-14 08:14:49,0.0,target,files
16844,2018-02-14 08:14:50,0.0,target,files
16845,2018-02-14 08:14:51,0.0,target,files
16846,2018-02-14 08:14:52,0.0,target,files
16847,2018-02-14 08:14:53,0.0,target,files
16848,2018-02-14 08:14:54,0.0,target,files
16849,2018-02-14 08:14:55,0.0,target,files
16850,2018-02-14 08:14:56,0.0,target,files
16851,2018-02-14 08:14:57,0.0,target,files
16852,2018-02-14 08:14:58,0.0,target,files
16853,2018-02-14 08:14:59,0.0,target,files
16854,2018-02-14 08:15:00,0.0,target,files
16855,2018-02-14 08:15:01,0.0,target,files
16856,2018-02-14 08:15:02,0.0,target,files
16857,2018-02-14 08:15:03,0.0,target,files
16858,2018-02-14 08:15:04,0.0,target,files
16859,2018-02-14 08:15:05,0.0,target,files
16860,2018-02-14 08:15:06,0.0,target,files
16861,2018-02-14 08:15:07,0.0,target,files
16862,2018-02-14 08:15:08,0.0,target,files
16863,2018-02-14 08:15:09,0.0,target,files
16864,2018-02-14 08:15:10,0.0,target,files
16865,2018-02-14 08:15:11,0.0,target,files
16866,2018-02-14 08:15:12,0.0,target,files
16867,2018-02-14 08:15:13,0.0,target,files
16868,2018-02-14 08:15:14,0.0,target,files
16869,2018-02-14 08:15:15,0.0,target,files
16870,2018-02-14 08:15:16,0.0,target,files
16871,2018-02-14 08:15:17,0.0,target,files
16872,2018-02-14 08:15:18,0.0,target,files
16873,2018-02-14 08:15:19,0.0,target,files
16874,2018-02-14 08:15:20,0.0,target,files
16875,2018-02-14 08:15:21,0.0,target,files
16876,2018-02-14 08:15:22,0.0,target,files
16877,2018-02-14 08:15:23,0.0,target,files
16878,2018-02-14 08:15:24,0.0,target,files
16879,2018-02-14 08:15:25,0.0,target,files
16880,2018-02-14 08:15:26,0.0,target,files
16881,2018-02-14 08:15:27,0.0,target,files
16882,2018-02-14 08:15:28,0.0,target,files
16883,2018-02-14 08:15:29,0.0,target,files
16884,2018-02-14 08:15:30,0.0,target,files
16885,2018-02-14 08:15:31,0.0,target,files
16886,2018-02-14 08:15:32,0.0,target,files
16887,2018-02-14 08:15:33,0.0,target,files
16888,2018-02-14 08:15:34,0.0,target,files
16889,2018-02-14 08:15:35,0.0,target,files
16890,2018-02-14 08:15:36,0.0,target,files
16891,2018-02-14 08:15:37,0.0,target,files
16892,2018-02-14 08:15:38,0.0,target,files
16893,2018-02-14 08:15:39,0.0,target,files
16894,2018-02-14 08:15:40,0.0,target,files
16895,2018-02-14 08:15:41,0.0,target,files
16896,2018-02-14 08:15:42,0.0,target,files
16897,2018-02-14 08:15:43,0.0,target,files
16898,2018-02-14 08:15:44,0.0,target,files
16899,2018-02-14 08:15:45,0.0,target,files
16900,2018-02-14 08:15:46,0.0,target,files
16901,2018-02-14 08:15:47,0.0,target,files
16902,2018-02-14 08:15:48,0.0,target,files
16903,2018-02-14 08:15:49,0.0,target,files
16904,2018-02-14 08:15:50,0.0,target,files
16905,2018-02-14 08:15:51,0.0,target,files
16906,2018-02-14 08:15:52,0.0,target,files
16907,2018-02-14 08:15:53,0.0,target,files
16908,2018-02-14 08:15:54,0.0,target,files
16909,2018-02-14 08:15:55,0.0,target,files
16910,2018-02-14 08:15:56,0.0,target,files
16911,2018-02-14 08:15:57,0.0,target,files
16912,2018-02-14 08:15:58,0.0,target,files
16913,2018-02-14 08:15:59,0.0,target,files
16914,2018-02-14 08:16:00,0.0,target,files
16915,2018-02-14 08:16:01,0.0,target,files
16916,2018-02-14 08:16:02,0.0,target,files
16917,2018-02-14 08:16:03,0.0,target,files
16918,2018-02-14 08:16:04,0.0,target,files
16919,2018-02-14 08:16:05,0.0,target,files
16920,2018-02-14 08:16:06,0.0,target,files
16921,2018-02-14 08:16:07,0.0,target,files
16922,2018-02-14 08:16:08,0.0,target,files
16923,2018-02-14 08:16:09,0.0,target,files
16924,2018-02-14 08:16:10,0.0,target,files
16925,2018-02-14 08:16:11,0.0,target,files
16926,2018-02-14 08:16:12,0.0,target,files
16927,2018-02-14 08:16:13,0.0,target,files
16928,2018-02-14 08:16:14,0.0,target,files
16929,2018-02-14 08:16:15,0.0,target,files
16930,2018-02-14 08:16:16,0.0,target,files
16931,2018-02-14 08:16:17,0.0,target,files
16932,2018-02-14 08:16:18,0.0,target,files
16933,2018-02-14 08:16:19,0.0,target,files
16934,2018-02-14 08:16:20,0.0,target,files
16935,2018-02-14 08:16:21,0.0,target,files
16936,2018-02-14 08:16:22,0.0,target,files
16937,2018-02-14 08:16:23,0.0,target,files
16938,2018-02-14 08:16:24,0.0,target,files
16939,2018-02-14 08:16:25,0.0,target,files
16940,2018-02-14 08:16:26,0.0,target,files
16941,2018-02-14 08:16:27,0.0,target,files
16942,2018-02-14 08:16:28,0.0,target,files
16943,2018-02-14 08:16:29,0.0,target,files
16944,2018-02-14 08:16:30,0.0,target,files
16945,2018-02-14 08:16:31,0.0,target,files
16946,2018-02-14 08:16:32,0.0,target,files
16947,2018-02-14 08:16:33,0.0,target,files
16948,2018-02-14 08:16:34,0.0,target,files
16949,2018-02-14 08:16:35,0.0,target,files
16950,2018-02-14 08:16:36,0.0,target,files
16951,2018-02-14 08:16:37,0.0,target,files
16952,2018-02-14 08:16:38,0.0,target,files
16953,2018-02-14 08:16:39,0.0,target,files
16954,2018-02-14 08:16:40,0.0,target,files
16955,2018-02-14 08:16:41,0.0,target,files
16956,2018-02-14 08:16:42,0.0,target,files
16957,2018-02-14 08:16:43,0.0,target,files
16958,2018-02-14 08:16:44,0.0,target,files
16959,2018-02-14 08:16:45,0.0,target,files
16960,2018-02-14 08:16:46,0.0,target,files
16961,2018-02-14 08:16:47,0.0,target,files
16962,2018-02-14 08:16:48,0.0,target,files
16963,2018-02-14 08:16:49,0.0,target,files
16964,2018-02-14 08:16:50,0.0,target,files
16965,2018-02-14 08:16:51,0.0,target,files
16966,2018-02-14 08:16:52,0.0,target,files
16967,2018-02-14 08:16:53,0.0,target,files
16968,2018-02-14 08:16:54,0.0,target,files
16969,2018-02-14 08:16:55,0.0,target,files
16970,2018-02-14 08:16:56,0.0,target,files
16971,2018-02-14 08:16:57,0.0,target,files
16972,2018-02-14 08:16:58,0.0,target,files
16973,2018-02-14 08:16:59,0.0,target,files
16974,2018-02-14 08:17:00,0.0,target,files
16975,2018-02-14 08:17:01,0.0,target,files
